IP,Port,CVE,CVSS_Score,Confidentiality_Impact,Integrity_Impact,Availability_Impact,Access_Complexity,Authentication,Gained_Access,CWE_ID,Exploits,Metasploit,Host_Name,Product,CWE_Description,CWE_URL,CVE_URL
129.25.255.146,22,CVE-2015-6564,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE,ans-drwi.ansp.org,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-6564
129.25.255.146,22,CVE-2013-4548,6,Partial,Partial,Partial,Medium,Single system,None,264,,FALSE,ans-drwi.ansp.org,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2013-4548
129.25.255.146,22,CVE-2014-2653,5.8,Partial,Partial,None,Medium,Not required,None,20,,FALSE,ans-drwi.ansp.org,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2014-2653
129.25.255.146,22,CVE-2014-2532,5.8,Partial,Partial,None,Medium,Not required,None,264,,FALSE,ans-drwi.ansp.org,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2014-2532
129.25.255.146,22,CVE-2018-15919,5,Partial,None,None,Low,Not required,None,200,,FALSE,ans-drwi.ansp.org,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15919
129.25.255.146,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE,ans-drwi.ansp.org,OpenSSH,CWE-269: Improper Privilege Management,https://cwe.mitre.org/data/definitions/269.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15906
129.25.255.146,22,CVE-2016-0778,4.6,Partial,Partial,Partial,High,Single system,None,119,,FALSE,ans-drwi.ansp.org,OpenSSH,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2016-0778
129.25.255.146,22,CVE-2020-14145,0,,,,,,,,,,ans-drwi.ansp.org,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2020-14145
129.25.255.146,22,CVE-2015-5352,4.3,None,Partial,None,Medium,Not required,None,264,,FALSE,ans-drwi.ansp.org,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-5352
129.25.255.146,22,CVE-2016-0777,4,Partial,None,None,Low,Single system,None,200,,FALSE,ans-drwi.ansp.org,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2016-0777
129.25.255.146,22,CVE-2015-6563,1.9,None,Partial,None,Medium,Not required,None,20,,FALSE,ans-drwi.ansp.org,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2015-6563
129.25.255.147,123,,0,,,,,,,,,,ans-cloud1g.ansp.org,,,,
129.25.255.148,5432,CVE-2013-1903,10,Complete,Complete,Complete,Low,Not required,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2013-1903
129.25.255.148,5432,CVE-2013-1902,10,Complete,Complete,Complete,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,PostgreSQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-1902
129.25.255.148,5432,CVE-2010-1447,8.5,Complete,Complete,Complete,Medium,Single system,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2010-1447
129.25.255.148,5432,CVE-2010-1169,8.5,Complete,Complete,Complete,Medium,Single system,None,94,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-94: Improper Control of Generation of Code ('Code Injection'),https://cwe.mitre.org/data/definitions/94.html,https://nvd.nist.gov/vuln/detail/CVE-2010-1169
129.25.255.148,5432,CVE-2013-0255,6.8,None,None,Complete,Low,Single system,None,20,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2013-0255
129.25.255.148,5432,CVE-2012-0868,6.8,Partial,Partial,Partial,Medium,Not required,None,89,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://cwe.mitre.org/data/definitions/89.html,https://nvd.nist.gov/vuln/detail/CVE-2012-0868
129.25.255.148,5432,CVE-2009-3231,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2009-3231
129.25.255.148,5432,CVE-2014-0065,6.5,Partial,Partial,Partial,Low,Single system,None,119,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0065
129.25.255.148,5432,CVE-2014-0064,6.5,Partial,Partial,Partial,Low,Single system,None,189,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0064
129.25.255.148,5432,CVE-2014-0063,6.5,Partial,Partial,Partial,Low,Single system,None,119,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0063
129.25.255.148,5432,CVE-2014-0061,6.5,Partial,Partial,Partial,Low,Single system,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0061
129.25.255.148,5432,CVE-2012-0866,6.5,Partial,Partial,Partial,Low,Single system,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2012-0866
129.25.255.148,5432,CVE-2010-4015,6.5,Partial,Partial,Partial,Low,Single system,None,189,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2010-4015
129.25.255.148,5432,CVE-2010-3433,6,Partial,Partial,Partial,Medium,Single system,User,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2010-3433
129.25.255.148,5432,CVE-2010-1170,6,Partial,Partial,Partial,Medium,Single system,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2010-1170
129.25.255.148,5432,CVE-2010-1975,5.5,Partial,Partial,None,Low,Single system,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2010-1975
129.25.255.148,5432,CVE-2014-0062,4.9,Partial,Partial,None,Medium,Single system,None,362,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),https://cwe.mitre.org/data/definitions/362.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0062
129.25.255.148,5432,CVE-2012-3488,4.9,Partial,Partial,None,Medium,Single system,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2012-3488
129.25.255.148,5432,CVE-2014-0067,4.6,Partial,Partial,Partial,Low,Not required,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0067
129.25.255.148,5432,CVE-2012-2143,4.3,None,Partial,None,Medium,Not required,None,310,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/310.html,https://nvd.nist.gov/vuln/detail/CVE-2012-2143
129.25.255.148,5432,CVE-2014-0066,4,None,None,Partial,Low,Single system,None,20,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0066
129.25.255.148,5432,CVE-2014-0060,4,None,Partial,None,Low,Single system,None,264,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0060
129.25.255.148,5432,CVE-2012-3489,4,Partial,None,None,Low,Single system,None,20,,FALSE,symbiont.ansp.org,PostgreSQL,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2012-3489
129.25.255.148,5432,CVE-2012-2655,4,None,None,Partial,Low,Single system,None,399,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2012-2655
129.25.255.148,5432,CVE-2009-3229,4,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,PostgreSQL,,,https://nvd.nist.gov/vuln/detail/CVE-2009-3229
129.25.255.148,5432,CVE-2010-0733,3.5,None,None,Partial,Medium,Single system,None,189,,FALSE,symbiont.ansp.org,PostgreSQL,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2010-0733
129.25.255.148,3306,CVE-2009-5026,6.8,Partial,Partial,Partial,Medium,Not required,None,89,,FALSE,symbiont.ansp.org,MySQL,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://cwe.mitre.org/data/definitions/89.html,https://nvd.nist.gov/vuln/detail/CVE-2009-5026
129.25.255.148,3306,CVE-2009-4028,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,FALSE,symbiont.ansp.org,MySQL,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2009-4028
129.25.255.148,3306,CVE-2010-1848,6.5,Partial,Partial,Partial,Low,Single system,None,22,,FALSE,symbiont.ansp.org,MySQL,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://cwe.mitre.org/data/definitions/22.html,https://nvd.nist.gov/vuln/detail/CVE-2010-1848
129.25.255.148,3306,CVE-2010-1850,6,Partial,Partial,Partial,Medium,Single system,None,119,,FALSE,symbiont.ansp.org,MySQL,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2010-1850
129.25.255.148,3306,CVE-2010-3833,5,None,None,Partial,Low,Not required,None,399,,FALSE,symbiont.ansp.org,MySQL,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2010-3833
129.25.255.148,3306,CVE-2010-1849,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2010-1849
129.25.255.148,3306,CVE-2012-0490,4,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0490
129.25.255.148,3306,CVE-2012-0484,4,Partial,None,None,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0484
129.25.255.148,3306,CVE-2012-0102,4,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0102
129.25.255.148,3306,CVE-2012-0101,4,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0101
129.25.255.148,3306,CVE-2012-0087,4,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0087
129.25.255.148,3306,CVE-2010-3838,4,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2010-3838
129.25.255.148,3306,CVE-2010-3837,4,None,None,Partial,Low,Single system,None,399,,FALSE,symbiont.ansp.org,MySQL,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2010-3837
129.25.255.148,3306,CVE-2010-3836,4,None,None,Partial,Low,Single system,None,399,,FALSE,symbiont.ansp.org,MySQL,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2010-3836
129.25.255.148,3306,CVE-2010-3834,4,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2010-3834
129.25.255.148,3306,CVE-2010-3682,4,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2010-3682
129.25.255.148,3306,CVE-2010-3677,4,None,None,Partial,Low,Single system,None,399,,FALSE,symbiont.ansp.org,MySQL,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2010-3677
129.25.255.148,3306,CVE-2010-1626,3.6,None,Partial,Partial,Low,Not required,None,264,,FALSE,symbiont.ansp.org,MySQL,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2010-1626
129.25.255.148,3306,CVE-2012-0114,3,Partial,Partial,None,Medium,Single system,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0114
129.25.255.148,3306,CVE-2008-4456,2.6,None,Partial,None,High,Not required,None,79,,FALSE,symbiont.ansp.org,MySQL,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2008-4456
129.25.255.148,3306,CVE-2012-0075,1.7,None,Partial,None,High,Multiple systems,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0075
129.25.255.148,80,CVE-2010-0425,10,Complete,Complete,Complete,Low,Not required,None,CWE id is not defined for this vulnerability,,TRUE,symbiont.ansp.org,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2010-0425
129.25.255.148,80,CVE-2011-3192,7.8,None,None,Complete,Low,Not required,None,399,17696,TRUE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2011-3192
129.25.255.148,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE,symbiont.ansp.org,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7679
129.25.255.148,80,CVE-2013-2249,7.5,Partial,Partial,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2013-2249
129.25.255.148,80,CVE-2009-1891,7.1,None,None,Complete,Medium,Not required,None,399,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2009-1891
129.25.255.148,80,CVE-2009-1890,7.1,None,None,Complete,Medium,Not required,None,189,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2009-1890
129.25.255.148,80,CVE-2012-0883,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2012-0883
129.25.255.148,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE,symbiont.ansp.org,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1312
129.25.255.148,80,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,FALSE,symbiont.ansp.org,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9788
129.25.255.148,80,CVE-2009-3555,5.8,None,Partial,Partial,Medium,Not required,None,310,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/310.html,https://nvd.nist.gov/vuln/detail/CVE-2009-3555
129.25.255.148,80,CVE-2013-1862,5.1,Partial,Partial,Partial,High,Not required,None,310,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/310.html,https://nvd.nist.gov/vuln/detail/CVE-2013-1862
129.25.255.148,80,CVE-2017-9798,5,Partial,None,None,Low,Not required,None,416,42745,TRUE,symbiont.ansp.org,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9798
129.25.255.148,80,CVE-2014-0231,5,None,None,Partial,Low,Not required,None,399,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0231
129.25.255.148,80,CVE-2014-0098,5,None,None,Partial,Low,Not required,None,20,,FALSE,symbiont.ansp.org,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2014-0098
129.25.255.148,80,CVE-2013-6438,5,None,None,Partial,Low,Not required,None,20,,FALSE,symbiont.ansp.org,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2013-6438
129.25.255.148,80,CVE-2011-3368,5,Partial,None,None,Low,Not required,None,20,17969,TRUE,symbiont.ansp.org,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2011-3368
129.25.255.148,80,CVE-2010-2068,5,Partial,None,None,Low,Not required,None,200,,FALSE,symbiont.ansp.org,Apache httpd,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2010-2068
129.25.255.148,80,CVE-2010-1452,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2010-1452
129.25.255.148,80,CVE-2009-3095,7.5,Partial,Partial,Partial,Low,Not required,None,264,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2009-3095
129.25.255.148,80,CVE-2007-6750,5,None,None,Partial,Low,Not required,None,399,,TRUE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2007-6750
129.25.255.148,80,CVE-2009-1195,4.9,None,None,Complete,Low,Not required,None,16,,FALSE,symbiont.ansp.org,Apache httpd,CWE-16: Configuration,https://cwe.mitre.org/data/definitions/16.html,https://nvd.nist.gov/vuln/detail/CVE-2009-1195
129.25.255.148,80,CVE-2012-0031,4.6,Partial,Partial,Partial,Low,Not required,None,399,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2012-0031
129.25.255.148,80,CVE-2011-3607,4.4,Partial,Partial,Partial,Medium,Not required,User,189,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2011-3607
129.25.255.148,80,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,FALSE,symbiont.ansp.org,Apache httpd,CWE-93: Improper Neutralization of CRLF Sequences ('CRLF Injection'),https://cwe.mitre.org/data/definitions/93.html,https://nvd.nist.gov/vuln/detail/CVE-2016-4975
129.25.255.148,80,CVE-2013-1896,4.3,None,None,Partial,Medium,Not required,None,264,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2013-1896
129.25.255.148,80,CVE-2012-4558,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE,symbiont.ansp.org,Apache httpd,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2012-4558
129.25.255.148,80,CVE-2012-3499,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE,symbiont.ansp.org,Apache httpd,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2012-3499
129.25.255.148,80,CVE-2012-0053,4.3,Partial,None,None,Medium,Not required,None,264,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2012-0053
129.25.255.148,80,CVE-2011-4317,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE,symbiont.ansp.org,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2011-4317
129.25.255.148,80,CVE-2011-3639,4.3,None,Partial,None,Medium,Not required,None,20,,FALSE,symbiont.ansp.org,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2011-3639
129.25.255.148,80,CVE-2011-3348,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2011-3348
129.25.255.148,80,CVE-2011-0419,4.3,None,None,Partial,Medium,Not required,None,399,,FALSE,symbiont.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2011-0419
129.25.255.148,80,CVE-2012-2687,2.6,None,Partial,None,High,Not required,None,79,,FALSE,symbiont.ansp.org,Apache httpd,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2012-2687
129.25.255.148,80,CVE-2011-4415,1.2,None,None,Partial,High,Not required,None,20,,FALSE,symbiont.ansp.org,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2011-4415
129.25.255.148,22,CVE-2010-4478,7.5,Partial,Partial,Partial,Low,Not required,None,287,,FALSE,symbiont.ansp.org,OpenSSH,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2010-4478
129.25.255.148,22,CVE-2017-15906,5,None,Partial,None,Low,Not required,None,269,,FALSE,symbiont.ansp.org,OpenSSH,CWE-269: Improper Privilege Management,https://cwe.mitre.org/data/definitions/269.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15906
129.25.255.148,22,CVE-2010-5107,5,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE,symbiont.ansp.org,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2010-5107
129.25.255.148,22,CVE-2016-0777,4,Partial,None,None,Low,Single system,None,200,,FALSE,symbiont.ansp.org,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2016-0777
129.25.255.148,22,CVE-2012-0814,3.5,Partial,None,None,Medium,Single system,None,255,,FALSE,symbiont.ansp.org,OpenSSH,CWE-255: Credentials Management Errors,https://cwe.mitre.org/data/definitions/255.html,https://nvd.nist.gov/vuln/detail/CVE-2012-0814
129.25.255.148,22,CVE-2011-5000,3.5,None,None,Partial,Medium,Single system,None,189,,FALSE,symbiont.ansp.org,OpenSSH,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2011-5000
129.25.255.148,22,CVE-2011-4327,2.1,Partial,None,None,Low,Not required,None,200,,FALSE,symbiont.ansp.org,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2011-4327
129.25.255.149,80,CVE-2010-0425,10,Complete,Complete,Complete,Low,Not required,None,CWE id is not defined for this vulnerability,,TRUE,phylo.ansp.org,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2010-0425
129.25.255.149,80,CVE-2011-3192,7.8,None,None,Complete,Low,Not required,None,399,17696,TRUE,phylo.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2011-3192
129.25.255.149,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,FALSE,phylo.ansp.org,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7679
129.25.255.149,80,CVE-2013-2249,7.5,Partial,Partial,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,FALSE,phylo.ansp.org,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2013-2249
129.25.255.149,80,CVE-2009-1891,7.1,None,None,Complete,Medium,Not required,None,399,,FALSE,phylo.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2009-1891
129.25.255.149,80,CVE-2009-1890,7.1,None,None,Complete,Medium,Not required,None,189,,FALSE,phylo.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2009-1890
129.25.255.149,80,CVE-2012-0883,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,FALSE,phylo.ansp.org,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2012-0883
129.25.255.149,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE,phylo.ansp.org,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1312
