IP,Port,CVE,CVSS_Score,Confidentiality_Impact,Integrity_Impact,Availability_Impact,Access_Complexity,Authentication,Gained_Access,CWE_ID,Exploits,Metasploit,Host_Name,Product,CWE_Description,CWE_URL,CVE_URL
129.25.58.105,22,CVE-2003-0786,10.0,Complete,Complete,Complete,Low,Not required,Admin,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2003-0786
129.25.58.105,22,CVE-2006-5051,9.3,Complete,Complete,Complete,Medium,Not required,Admin,362,,False,ortholab.biomed.drexel.edu,OpenSSH,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),https://cwe.mitre.org/data/definitions/362.html,https://nvd.nist.gov/vuln/detail/CVE-2006-5051
129.25.58.105,22,CVE-2006-4924,7.8,None,None,Complete,Low,Not required,None,399,,False,ortholab.biomed.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2006-4924
129.25.58.105,22,CVE-2010-4478,7.5,Partial,Partial,Partial,Low,Not required,None,287,,False,ortholab.biomed.drexel.edu,OpenSSH,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2010-4478
129.25.58.105,22,CVE-2003-0787,7.5,Partial,Partial,Partial,Low,Not required,User,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2003-0787
129.25.58.105,22,CVE-2003-0695,7.5,Partial,Partial,Partial,Low,Not required,User,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2003-0695
129.25.58.105,22,CVE-2003-0682,7.5,Partial,Partial,Partial,Low,Not required,User,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2003-0682
129.25.58.105,22,CVE-2004-1653,6.4,Partial,Partial,None,Low,Not required,None,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2004-1653
129.25.58.105,22,CVE-2017-15906,5.0,None,Partial,None,Low,Not required,None,269,,False,ortholab.biomed.drexel.edu,OpenSSH,CWE-269: Improper Privilege Management,https://cwe.mitre.org/data/definitions/269.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15906
129.25.58.105,22,CVE-2010-5107,5.0,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2010-5107
129.25.58.105,22,CVE-2007-2243,5.0,Partial,None,None,Low,Not required,None,287,,False,ortholab.biomed.drexel.edu,OpenSSH,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2007-2243
129.25.58.105,22,CVE-2006-5052,5.0,Partial,None,None,Low,Not required,None,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2006-5052
129.25.58.105,22,CVE-2005-2798,5.0,Partial,None,None,Low,Not required,None,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2005-2798
129.25.58.105,22,CVE-2006-0225,4.6,Partial,Partial,Partial,Low,Not required,User,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2006-0225
129.25.58.105,22,CVE-2012-0814,3.5,Partial,None,None,Medium,Single system,None,255,,False,ortholab.biomed.drexel.edu,OpenSSH,CWE-255: Credentials Management Errors,https://cwe.mitre.org/data/definitions/255.html,https://nvd.nist.gov/vuln/detail/CVE-2012-0814
129.25.58.105,22,CVE-2011-5000,3.5,None,None,Partial,Medium,Single system,None,189,,False,ortholab.biomed.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2011-5000
129.25.58.105,22,CVE-2011-4327,2.1,Partial,None,None,Low,Not required,None,200,,False,ortholab.biomed.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2011-4327
129.25.58.105,22,CVE-2008-3259,1.2,Partial,None,None,High,Not required,None,200,,False,ortholab.biomed.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2008-3259
129.25.58.105,22,CVE-2005-2666,1.2,Partial,None,None,High,Not required,None,255,,False,ortholab.biomed.drexel.edu,OpenSSH,CWE-255: Credentials Management Errors,https://cwe.mitre.org/data/definitions/255.html,https://nvd.nist.gov/vuln/detail/CVE-2005-2666
129.25.58.105,443,CVE-2013-4559,7.6,Complete,Complete,Complete,High,Not required,None,264,,False,ortholab.biomed.drexel.edu,lighttpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2013-4559
129.25.58.105,443,CVE-2019-11072,7.5,Partial,Partial,Partial,Low,Not required,None,190,,False,ortholab.biomed.drexel.edu,lighttpd,CWE-190: Integer Overflow or Wraparound,https://cwe.mitre.org/data/definitions/190.html,https://nvd.nist.gov/vuln/detail/CVE-2019-11072
129.25.58.105,443,CVE-2014-2323,7.5,Partial,Partial,Partial,Low,Not required,None,89,,False,ortholab.biomed.drexel.edu,lighttpd,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://cwe.mitre.org/data/definitions/89.html,https://nvd.nist.gov/vuln/detail/CVE-2014-2323
129.25.58.105,443,CVE-2018-19052,0.0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,False,ortholab.biomed.drexel.edu,lighttpd,,,https://nvd.nist.gov/vuln/detail/CVE-2018-19052
129.25.58.105,443,CVE-2015-3200,5.0,None,Partial,None,Low,Not required,None,74,,False,ortholab.biomed.drexel.edu,lighttpd,CWE-74: Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),https://cwe.mitre.org/data/definitions/74.html,https://nvd.nist.gov/vuln/detail/CVE-2015-3200
129.25.58.105,443,CVE-2014-2324,5.0,Partial,None,None,Low,Not required,None,22,,False,ortholab.biomed.drexel.edu,lighttpd,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://cwe.mitre.org/data/definitions/22.html,https://nvd.nist.gov/vuln/detail/CVE-2014-2324
129.25.58.105,443,CVE-2011-4362,5.0,None,None,Partial,Low,Not required,None,189,18295.0,False,ortholab.biomed.drexel.edu,lighttpd,,https://cwe.mitre.org/data/definitions/189.html,https://nvd.nist.gov/vuln/detail/CVE-2011-4362
129.25.58.105,443,CVE-2010-0295,5.0,None,None,Partial,Low,Not required,None,399,,False,ortholab.biomed.drexel.edu,lighttpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2010-0295
129.25.58.105,443,CVE-2013-4560,2.6,None,None,Partial,High,Not required,None,399,,False,ortholab.biomed.drexel.edu,lighttpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2013-4560
129.25.58.105,443,CVE-2013-1427,1.9,None,Partial,None,Medium,Not required,None,310,,False,ortholab.biomed.drexel.edu,lighttpd,,https://cwe.mitre.org/data/definitions/310.html,https://nvd.nist.gov/vuln/detail/CVE-2013-1427
129.25.58.109,80,,,,,,,,,,,,bseg.cae.drexel.edu,Microsoft IIS httpd,,,
129.25.58.109,443,,,,,,,,,,,,bseg.cae.drexel.edu,Microsoft IIS httpd,,,
129.25.58.110,80,,,,,,,,,,,,satellite.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.58.110,443,,,,,,,,,,,,satellite.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.58.115,80,,,,,,,,,,,,mega.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.58.115,443,,,,,,,,,,,,mega.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.58.14,80,,,,,,,,,,,,webhost02.coe.drexel.edu,Microsoft HTTPAPI httpd,,,
129.25.58.147,80,,,,,,,,,,,,,,,,
129.25.58.147,515,,,,,,,,,,,,bio-color.biomed.drexel.edu,,,,
129.25.58.216,80,,,,,,,,,,,,hubo.ece.drexel.edu,Microsoft IIS httpd,,,
129.25.58.216,443,,,,,,,,,,,,hubo.ece.drexel.edu,Microsoft IIS httpd,,,
129.25.58.5,80,,,,,,,,,,,,thermofluidics.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.58.5,443,,,,,,,,,,,,thermofluidics.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.58.50,80,,,,,,,,,,,,printserve.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.58.50,515,,,,,,,,,,,,printserve.coe.drexel.edu,,,,
129.25.58.50,443,,,,,,,,,,,,printserve.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.58.54,80,,,,,,,,,,,,ncel.mse.drexel.edu,Microsoft IIS httpd,,,
129.25.58.54,443,,,,,,,,,,,,ncel.mse.drexel.edu,Microsoft IIS httpd,,,
129.25.58.58,5985,,,,,,,,,,,,signage.coe.drexel.edu,,,,
129.25.58.6,80,,,,,,,,,,,,dpac.ece.drexel.edu,Microsoft IIS httpd,,,
129.25.58.6,443,,,,,,,,,,,,dpac.ece.drexel.edu,Microsoft IIS httpd,,,
129.25.58.60,80,,,,,,,,,,,,asim.cae.drexel.edu,Microsoft IIS httpd,,,
129.25.58.60,443,,,,,,,,,,,,asim.cae.drexel.edu,Microsoft IIS httpd,,,
129.25.58.69,80,,,,,,,,,,,,meso.materials.drexel.edu,Microsoft IIS httpd,,,
129.25.58.69,443,,,,,,,,,,,,meso.materials.drexel.edu,Microsoft IIS httpd,,,
129.25.58.73,443,,,,,,,,,,,,wwwdev.biomed.drexel.edu,Microsoft IIS httpd,,,
129.25.58.8,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,False,staph.ece.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7679
129.25.58.8,80,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,False,staph.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7668
129.25.58.8,80,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,False,staph.ece.drexel.edu,Apache httpd,CWE-476: NULL Pointer Dereference,https://cwe.mitre.org/data/definitions/476.html,https://nvd.nist.gov/vuln/detail/CVE-2017-3169
129.25.58.8,80,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,False,staph.ece.drexel.edu,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2017-3167
129.25.58.8,80,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676.0,False,staph.ece.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0211
129.25.58.8,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,False,staph.ece.drexel.edu,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1312
129.25.58.8,80,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,False,staph.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15715
129.25.58.8,80,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,False,staph.ece.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10082
129.25.58.8,80,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,False,staph.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9788
129.25.58.8,80,CVE-2019-0217,6.0,Partial,Partial,Partial,Medium,Single system,None,362,,False,staph.ece.drexel.edu,Apache httpd,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),https://cwe.mitre.org/data/definitions/362.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0217
129.25.58.8,80,CVE-2020-1927,,,,,,,,,,,staph.ece.drexel.edu,Apache httpd,,,
129.25.58.8,80,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,False,staph.ece.drexel.edu,Apache httpd,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://cwe.mitre.org/data/definitions/601.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10098
129.25.58.8,80,CVE-2016-5387,5.1,Partial,Partial,Partial,High,Not required,None,284,,False,staph.ece.drexel.edu,Apache httpd,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2016-5387
129.25.58.8,80,CVE-2020-1934,,,,,,,,,,,staph.ece.drexel.edu,Apache httpd,,,
129.25.58.8,80,CVE-2019-0220,5.0,Partial,None,None,Low,Not required,None,399,,False,staph.ece.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0220
129.25.58.8,80,CVE-2019-0196,5.0,None,None,Partial,Low,Not required,None,416,,False,staph.ece.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0196
129.25.58.8,80,CVE-2018-17199,5.0,None,Partial,None,Low,Not required,None,384,,False,staph.ece.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/384.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17199
129.25.58.8,80,CVE-2018-17189,5.0,None,None,Partial,Low,Not required,None,400,,False,staph.ece.drexel.edu,Apache httpd,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17189
129.25.58.8,80,CVE-2018-1333,5.0,None,None,Partial,Low,Not required,None,400,,False,staph.ece.drexel.edu,Apache httpd,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1333
129.25.58.8,80,CVE-2018-1303,5.0,None,None,Partial,Low,Not required,None,125,,False,staph.ece.drexel.edu,Apache httpd,CWE-125: Out-of-bounds Read,https://cwe.mitre.org/data/definitions/125.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1303
129.25.58.8,80,CVE-2017-9798,5.0,Partial,None,None,Low,Not required,None,416,42745.0,True,staph.ece.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9798
129.25.58.8,80,CVE-2017-15710,5.0,None,None,Partial,Low,Not required,None,787,,False,staph.ece.drexel.edu,Apache httpd,CWE-787: Out-of-bounds Write,https://cwe.mitre.org/data/definitions/787.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15710
129.25.58.8,80,CVE-2016-8743,5.0,None,Partial,None,Low,Not required,None,19,,False,staph.ece.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/19.html,https://nvd.nist.gov/vuln/detail/CVE-2016-8743
129.25.58.8,80,CVE-2016-8740,5.0,None,None,Partial,Low,Not required,None,20,40909.0,False,staph.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2016-8740
129.25.58.8,80,CVE-2016-4979,5.0,None,Partial,None,Low,Not required,None,284,,False,staph.ece.drexel.edu,Apache httpd,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2016-4979
129.25.58.8,80,CVE-2019-0197,4.9,None,Partial,Partial,Medium,Single system,None,444,,False,staph.ece.drexel.edu,Apache httpd,CWE-444: Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),https://cwe.mitre.org/data/definitions/444.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0197
129.25.58.8,80,CVE-2020-11985,,,,,,,,,,,staph.ece.drexel.edu,Apache httpd,,,
129.25.58.8,80,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,False,staph.ece.drexel.edu,Apache httpd,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10092
129.25.58.8,80,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,False,staph.ece.drexel.edu,Apache httpd,CWE-476: NULL Pointer Dereference,https://cwe.mitre.org/data/definitions/476.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1302
129.25.58.8,80,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,False,staph.ece.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1301
129.25.58.8,80,CVE-2018-11763,4.3,None,None,Partial,Medium,Not required,None,20,,False,staph.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2018-11763
129.25.58.8,80,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,False,staph.ece.drexel.edu,Apache httpd,CWE-93: Improper Neutralization of CRLF Sequences ('CRLF Injection'),https://cwe.mitre.org/data/definitions/93.html,https://nvd.nist.gov/vuln/detail/CVE-2016-4975
129.25.58.8,80,CVE-2016-1546,4.3,None,None,Partial,Medium,Not required,None,399,,False,staph.ece.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2016-1546
129.25.58.8,80,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,False,staph.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1283
129.25.58.8,80,CVE-2016-8612,3.3,None,None,Partial,Low,Not required,None,20,,False,staph.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2016-8612
129.25.58.8,22,CVE-2016-8858,7.8,None,None,Complete,Low,Not required,None,399,,False,staph.ece.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2016-8858
129.25.58.8,22,CVE-2016-6515,7.8,None,None,Complete,Low,Not required,None,20,40888.0,False,staph.ece.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2016-6515
129.25.58.8,22,CVE-2016-10009,7.5,Partial,Partial,Partial,Low,Not required,None,426,40963.0,False,staph.ece.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/426.html,https://nvd.nist.gov/vuln/detail/CVE-2016-10009
129.25.58.8,22,CVE-2016-10012,7.2,Complete,Complete,Complete,Low,Not required,None,119,,False,staph.ece.drexel.edu,OpenSSH,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2016-10012
129.25.58.8,22,CVE-2015-8325,7.2,Complete,Complete,Complete,Low,Not required,None,264,,False,staph.ece.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-8325
129.25.58.8,22,CVE-2016-10010,6.9,Complete,Complete,Complete,Medium,Not required,None,264,40962.0,False,staph.ece.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2016-10010
129.25.58.8,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193.0,False,staph.ece.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6111
129.25.58.8,22,CVE-2016-3115,5.5,Partial,Partial,None,Low,Single system,None,CWE id is not defined for this vulnerability,39569.0,False,staph.ece.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2016-3115
129.25.58.8,22,CVE-2018-15919,5.0,Partial,None,None,Low,Not required,None,200,,False,staph.ece.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15919
129.25.58.8,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45210.0,True,staph.ece.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.58.8,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45939.0,True,staph.ece.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.58.8,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45233.0,True,staph.ece.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.58.8,22,CVE-2017-15906,5.0,None,Partial,None,Low,Not required,None,269,,False,staph.ece.drexel.edu,OpenSSH,CWE-269: Improper Privilege Management,https://cwe.mitre.org/data/definitions/269.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15906
129.25.58.8,22,CVE-2016-10708,5.0,None,None,Partial,Low,Not required,None,476,,False,staph.ece.drexel.edu,OpenSSH,CWE-476: NULL Pointer Dereference,https://cwe.mitre.org/data/definitions/476.html,https://nvd.nist.gov/vuln/detail/CVE-2016-10708
129.25.58.8,22,CVE-2020-14145,,,,,,,,,,,staph.ece.drexel.edu,OpenSSH,,,
129.25.58.8,22,CVE-2016-6210,4.3,Partial,None,None,Medium,Not required,None,200,40113.0,True,staph.ece.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2016-6210
129.25.58.8,22,CVE-2016-6210,4.3,Partial,None,None,Medium,Not required,None,200,40136.0,True,staph.ece.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2016-6210
129.25.58.8,22,CVE-2019-6110,4.0,Partial,Partial,None,High,Not required,None,284,46193.0,False,staph.ece.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6110
129.25.58.8,22,CVE-2019-6109,4.0,Partial,Partial,None,High,Not required,None,284,,False,staph.ece.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6109
129.25.58.8,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,False,staph.ece.drexel.edu,OpenSSH,CWE-706: Use of Incorrectly-Resolved Name or Reference,https://cwe.mitre.org/data/definitions/706.html,https://nvd.nist.gov/vuln/detail/CVE-2018-20685
129.25.58.8,22,CVE-2016-10011,2.1,Partial,None,None,Low,Not required,None,320,,False,staph.ece.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/320.html,https://nvd.nist.gov/vuln/detail/CVE-2016-10011
129.25.58.8,8111,,,,,,,,,,,,,,,,
129.25.59.156,80,,,,,,,,,,,,crf.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.156,443,,,,,,,,,,,,crf.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.187,80,,,,,,,,,,,,mxeneconference.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.187,80,,,,,,,,,,,,xunil.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.187,443,,,,,,,,,,,,xunil.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.187,443,,,,,,,,,,,,mxeneconference.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.19,80,,,,,,,,,,,,www.chemeng.drexel.edu,Microsoft IIS httpd,,,
129.25.59.19,80,,,,,,,,,,,,mail.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.19,443,,,,,,,,,,,,www.chemeng.drexel.edu,Microsoft IIS httpd,,,
129.25.59.19,443,,,,,,,,,,,,mail.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.191,80,,,,,,,,,,,,covid19-ism.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.191,443,,,,,,,,,,,,covid19-ism.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.196,80,,,,,,,,,,,,nano.drexel.edu,Microsoft IIS httpd,,,
129.25.59.198,80,,,,,,,,,,,,courses.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.198,443,,,,,,,,,,,,courses.coe.drexel.edu,Microsoft IIS httpd,,,
129.25.59.21,80,,,,,,,,,,,,pogo.ece.drexel.edu,lighttpd,,,
129.25.59.215,80,,,,,,,,,,,,phillymaterials.mse.drexel.edu,Microsoft IIS httpd,,,
129.25.59.233,80,,,,,,,,,,,,mems.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.59.48,80,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676.0,False,git-bioimage.coe.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0211
129.25.59.48,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,False,git-bioimage.coe.drexel.edu,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1312
129.25.59.48,80,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,False,git-bioimage.coe.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15715
129.25.59.48,80,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,False,git-bioimage.coe.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10082
